,image,label,identifier,character,offset,font,prediction
45032,./Images/M_45032.png,12,m,M,(0 1),Aaargh,m
45033,./Images/M_45033.png,12,m,M,(3 -5),Aaargh,m
45034,./Images/M_45034.png,12,m,M,(3 -2),Aaargh,m
45035,./Images/M_45035.png,12,m,M,(3 1),Aaargh,m
45036,./Images/M_45036.png,12,m,M,(0 -5),Champagne & Limousines Bold,m
45037,./Images/M_45037.png,12,m,M,(0 -2),Champagne & Limousines Bold,m
45038,./Images/M_45038.png,12,m,M,(0 1),Champagne & Limousines Bold,m
45039,./Images/M_45039.png,12,m,M,(3 -5),Champagne & Limousines Bold,m
45040,./Images/M_45040.png,12,m,M,(3 -2),Champagne & Limousines Bold,m
45041,./Images/M_45041.png,12,m,M,(3 1),Champagne & Limousines Bold,m
45042,./Images/M_45042.png,12,m,M,(0 -5),DIN Alternate Bold,m
45043,./Images/M_45043.png,12,m,M,(0 -2),DIN Alternate Bold,m
45044,./Images/M_45044.png,12,m,M,(0 1),DIN Alternate Bold,m
45045,./Images/M_45045.png,12,m,M,(3 -5),DIN Alternate Bold,m
45046,./Images/M_45046.png,12,m,M,(3 -2),DIN Alternate Bold,m
45047,./Images/M_45047.png,12,m,M,(3 1),DIN Alternate Bold,m
45048,./Images/M_45048.png,12,m,M,(0 -5),Sathu,m
45049,./Images/M_45049.png,12,m,M,(0 -2),Sathu,m
45050,./Images/M_45050.png,12,m,M,(0 1),Sathu,m
45051,./Images/M_45051.png,12,m,M,(3 -5),Sathu,m
45052,./Images/M_45052.png,12,m,M,(3 -2),Sathu,m
45053,./Images/M_45053.png,12,m,M,(3 1),Sathu,m
45054,./Images/M_45054.png,12,m,M,(0 -5),Arial Bold Italic,m
45055,./Images/M_45055.png,12,m,M,(0 -2),Arial Bold Italic,m
45056,./Images/M_45056.png,12,m,M,(0 1),Arial Bold Italic,m
45057,./Images/M_45057.png,12,m,M,(3 -5),Arial Bold Italic,m
45058,./Images/M_45058.png,12,m,M,(3 -2),Arial Bold Italic,m
45059,./Images/M_45059.png,12,m,M,(3 1),Arial Bold Italic,m
45060,./Images/M_45060.png,12,m,M,(0 -5),tahoma,m
45061,./Images/M_45061.png,12,m,M,(0 -2),tahoma,m
45062,./Images/M_45062.png,12,m,M,(0 1),tahoma,m
45063,./Images/M_45063.png,12,m,M,(3 -5),tahoma,m
45064,./Images/M_45064.png,12,m,M,(3 -2),tahoma,m
45065,./Images/M_45065.png,12,m,M,(3 1),tahoma,m
45066,./Images/M_45066.png,12,m,M,(0 -5),SF New Republic,m
45067,./Images/M_45067.png,12,m,M,(0 -2),SF New Republic,m
45068,./Images/M_45068.png,12,m,M,(0 1),SF New Republic,m
45069,./Images/M_45069.png,12,m,M,(3 -5),SF New Republic,m
45070,./Images/M_45070.png,12,m,M,(3 -2),SF New Republic,m
45071,./Images/M_45071.png,12,m,M,(3 1),SF New Republic,m
45072,./Images/M_45072.png,12,m,M,(0 -5),BNMachine,m
45073,./Images/M_45073.png,12,m,M,(0 -2),BNMachine,m
45074,./Images/M_45074.png,12,m,M,(0 1),BNMachine,m
45075,./Images/M_45075.png,12,m,M,(3 -5),BNMachine,m
45076,./Images/M_45076.png,12,m,M,(3 -2),BNMachine,m
45077,./Images/M_45077.png,12,m,M,(3 1),BNMachine,n
45078,./Images/M_45078.png,12,m,M,(0 -5),PlantagenetCherokee,m
45079,./Images/M_45079.png,12,m,M,(0 -2),PlantagenetCherokee,m
45080,./Images/M_45080.png,12,m,M,(0 1),PlantagenetCherokee,m
45081,./Images/M_45081.png,12,m,M,(3 -5),PlantagenetCherokee,m
45082,./Images/M_45082.png,12,m,M,(3 -2),PlantagenetCherokee,m
45083,./Images/M_45083.png,12,m,M,(3 1),PlantagenetCherokee,m
45084,./Images/M_45084.png,12,m,M,(0 -5),accid__,m
45085,./Images/M_45085.png,12,m,M,(0 -2),accid__,m
45086,./Images/M_45086.png,12,m,M,(0 1),accid__,m
45087,./Images/M_45087.png,12,m,M,(3 -5),accid__,m
45088,./Images/M_45088.png,12,m,M,(3 -2),accid__,m
45089,./Images/M_45089.png,12,m,M,(3 1),accid__,m
45090,./Images/M_45090.png,12,m,M,(0 -5),SF Foxboro Script,m
45091,./Images/M_45091.png,12,m,M,(0 -2),SF Foxboro Script,m
45092,./Images/M_45092.png,12,m,M,(0 1),SF Foxboro Script,m
45093,./Images/M_45093.png,12,m,M,(3 -5),SF Foxboro Script,m
45094,./Images/M_45094.png,12,m,M,(3 -2),SF Foxboro Script,m
45095,./Images/M_45095.png,12,m,M,(3 1),SF Foxboro Script,m
45096,./Images/M_45096.png,12,m,M,(0 -5),Wolf in the City Light,m
45097,./Images/M_45097.png,12,m,M,(0 -2),Wolf in the City Light,m
45098,./Images/M_45098.png,12,m,M,(0 1),Wolf in the City Light,m
45099,./Images/M_45099.png,12,m,M,(3 -5),Wolf in the City Light,m
45100,./Images/M_45100.png,12,m,M,(3 -2),Wolf in the City Light,u
45101,./Images/M_45101.png,12,m,M,(3 1),Wolf in the City Light,m
45102,./Images/M_45102.png,12,m,M,(0 -5),Georgia Bold,m
45103,./Images/M_45103.png,12,m,M,(0 -2),Georgia Bold,m
45104,./Images/M_45104.png,12,m,M,(0 1),Georgia Bold,m
45105,./Images/M_45105.png,12,m,M,(3 -5),Georgia Bold,m
45106,./Images/M_45106.png,12,m,M,(3 -2),Georgia Bold,m
45107,./Images/M_45107.png,12,m,M,(3 1),Georgia Bold,m
45108,./Images/M_45108.png,12,m,M,(0 -5),bottix,m
45109,./Images/M_45109.png,12,m,M,(0 -2),bottix,m
45110,./Images/M_45110.png,12,m,M,(0 1),bottix,m
45111,./Images/M_45111.png,12,m,M,(3 -5),bottix,m
45112,./Images/M_45112.png,12,m,M,(3 -2),bottix,m
45113,./Images/M_45113.png,12,m,M,(3 1),bottix,m
45114,./Images/M_45114.png,12,m,M,(0 -5),aggstock,m
45115,./Images/M_45115.png,12,m,M,(0 -2),aggstock,m
45116,./Images/M_45116.png,12,m,M,(0 1),aggstock,m
45117,./Images/M_45117.png,12,m,M,(3 -5),aggstock,w
45118,./Images/M_45118.png,12,m,M,(3 -2),aggstock,w
45119,./Images/M_45119.png,12,m,M,(3 1),aggstock,m
45120,./Images/M_45120.png,12,m,M,(0 -5),bluehigh,m
45121,./Images/M_45121.png,12,m,M,(0 -2),bluehigh,m
45122,./Images/M_45122.png,12,m,M,(0 1),bluehigh,m
45123,./Images/M_45123.png,12,m,M,(3 -5),bluehigh,m
45124,./Images/M_45124.png,12,m,M,(3 -2),bluehigh,m
45125,./Images/M_45125.png,12,m,M,(3 1),bluehigh,m
45126,./Images/M_45126.png,12,m,M,(0 -5),AliquamREG,m
45127,./Images/M_45127.png,12,m,M,(0 -2),AliquamREG,m
45128,./Images/M_45128.png,12,m,M,(0 1),AliquamREG,m
45129,./Images/M_45129.png,12,m,M,(3 -5),AliquamREG,m
45130,./Images/M_45130.png,12,m,M,(3 -2),AliquamREG,m
45131,./Images/M_45131.png,12,m,M,(3 1),AliquamREG,m
45132,./Images/M_45132.png,12,m,M,(0 -5),YanoneKaffeesatz-Light,m
45133,./Images/M_45133.png,12,m,M,(0 -2),YanoneKaffeesatz-Light,m
45134,./Images/M_45134.png,12,m,M,(0 1),YanoneKaffeesatz-Light,m
45135,./Images/M_45135.png,12,m,M,(3 -5),YanoneKaffeesatz-Light,m
45136,./Images/M_45136.png,12,m,M,(3 -2),YanoneKaffeesatz-Light,m
45137,./Images/M_45137.png,12,m,M,(3 1),YanoneKaffeesatz-Light,m
45138,./Images/M_45138.png,12,m,M,(0 -5),Verdana Bold Italic,m
45139,./Images/M_45139.png,12,m,M,(0 -2),Verdana Bold Italic,m
45140,./Images/M_45140.png,12,m,M,(0 1),Verdana Bold Italic,m
45141,./Images/M_45141.png,12,m,M,(3 -5),Verdana Bold Italic,m
45142,./Images/M_45142.png,12,m,M,(3 -2),Verdana Bold Italic,m
45143,./Images/M_45143.png,12,m,M,(3 1),Verdana Bold Italic,m
45144,./Images/M_45144.png,12,m,M,(0 -5),segoeuib,m
45145,./Images/M_45145.png,12,m,M,(0 -2),segoeuib,m
45146,./Images/M_45146.png,12,m,M,(0 1),segoeuib,m
45147,./Images/M_45147.png,12,m,M,(3 -5),segoeuib,m
45148,./Images/M_45148.png,12,m,M,(3 -2),segoeuib,m
45149,./Images/M_45149.png,12,m,M,(3 1),segoeuib,m
45150,./Images/M_45150.png,12,m,M,(0 -5),NirmalaB,m
45151,./Images/M_45151.png,12,m,M,(0 -2),NirmalaB,m
45152,./Images/M_45152.png,12,m,M,(0 1),NirmalaB,m
45153,./Images/M_45153.png,12,m,M,(3 -5),NirmalaB,m
45154,./Images/M_45154.png,12,m,M,(3 -2),NirmalaB,m
45155,./Images/M_45155.png,12,m,M,(3 1),NirmalaB,m
45156,./Images/M_45156.png,12,m,M,(0 -5),coolvetica rg,m
45157,./Images/M_45157.png,12,m,M,(0 -2),coolvetica rg,m
45158,./Images/M_45158.png,12,m,M,(0 1),coolvetica rg,m
45159,./Images/M_45159.png,12,m,M,(3 -5),coolvetica rg,m
45160,./Images/M_45160.png,12,m,M,(3 -2),coolvetica rg,m
45161,./Images/M_45161.png,12,m,M,(3 1),coolvetica rg,m
45162,./Images/M_45162.png,12,m,M,(0 -5),Microsoft Sans Serif,m
45163,./Images/M_45163.png,12,m,M,(0 -2),Microsoft Sans Serif,m
45164,./Images/M_45164.png,12,m,M,(0 1),Microsoft Sans Serif,m
45165,./Images/M_45165.png,12,m,M,(3 -5),Microsoft Sans Serif,m
45166,./Images/M_45166.png,12,m,M,(3 -2),Microsoft Sans Serif,m
45167,./Images/M_45167.png,12,m,M,(3 1),Microsoft Sans Serif,m
45168,./Images/M_45168.png,12,m,M,(0 -5),Untidy Italic Skrawl,m
45169,./Images/M_45169.png,12,m,M,(0 -2),Untidy Italic Skrawl,m
45170,./Images/M_45170.png,12,m,M,(0 1),Untidy Italic Skrawl,m
45171,./Images/M_45171.png,12,m,M,(3 -5),Untidy Italic Skrawl,m
45172,./Images/M_45172.png,12,m,M,(3 -2),Untidy Italic Skrawl,m
45173,./Images/M_45173.png,12,m,M,(3 1),Untidy Italic Skrawl,m
45174,./Images/M_45174.png,12,m,M,(0 -5),Georgia Bold Italic,m
45175,./Images/M_45175.png,12,m,M,(0 -2),Georgia Bold Italic,m
45176,./Images/M_45176.png,12,m,M,(0 1),Georgia Bold Italic,m
45177,./Images/M_45177.png,12,m,M,(3 -5),Georgia Bold Italic,m
45178,./Images/M_45178.png,12,m,M,(3 -2),Georgia Bold Italic,m
45179,./Images/M_45179.png,12,m,M,(3 1),Georgia Bold Italic,m
45180,./Images/M_45180.png,12,m,M,(0 -5),SF Grunge Sans SC,m
45181,./Images/M_45181.png,12,m,M,(0 -2),SF Grunge Sans SC,m
45182,./Images/M_45182.png,12,m,M,(0 1),SF Grunge Sans SC,m
45183,./Images/M_45183.png,12,m,M,(3 -5),SF Grunge Sans SC,m
45184,./Images/M_45184.png,12,m,M,(3 -2),SF Grunge Sans SC,m
45185,./Images/M_45185.png,12,m,M,(3 1),SF Grunge Sans SC,m
45186,./Images/M_45186.png,12,m,M,(0 -5),YanoneKaffeesatz-Regular,m
45187,./Images/M_45187.png,12,m,M,(0 -2),YanoneKaffeesatz-Regular,m
45188,./Images/M_45188.png,12,m,M,(0 1),YanoneKaffeesatz-Regular,m
45189,./Images/M_45189.png,12,m,M,(3 -5),YanoneKaffeesatz-Regular,m
45190,./Images/M_45190.png,12,m,M,(3 -2),YanoneKaffeesatz-Regular,m
45191,./Images/M_45191.png,12,m,M,(3 1),YanoneKaffeesatz-Regular,m
45192,./Images/M_45192.png,12,m,M,(0 -5),Arial Rounded Bold,m
45193,./Images/M_45193.png,12,m,M,(0 -2),Arial Rounded Bold,m
45194,./Images/M_45194.png,12,m,M,(0 1),Arial Rounded Bold,m
45195,./Images/M_45195.png,12,m,M,(3 -5),Arial Rounded Bold,m
45196,./Images/M_45196.png,12,m,M,(3 -2),Arial Rounded Bold,m
45197,./Images/M_45197.png,12,m,M,(3 1),Arial Rounded Bold,m
45198,./Images/M_45198.png,12,m,M,(0 -5),Times New Roman Bold,m
45199,./Images/M_45199.png,12,m,M,(0 -2),Times New Roman Bold,m
45200,./Images/M_45200.png,12,m,M,(0 1),Times New Roman Bold,m
45201,./Images/M_45201.png,12,m,M,(3 -5),Times New Roman Bold,m
45202,./Images/M_45202.png,12,m,M,(3 -2),Times New Roman Bold,m
45203,./Images/M_45203.png,12,m,M,(3 1),Times New Roman Bold,m
45204,./Images/M_45204.png,12,m,M,(0 -5),SelznickNormal,m
45205,./Images/M_45205.png,12,m,M,(0 -2),SelznickNormal,m
45206,./Images/M_45206.png,12,m,M,(0 1),SelznickNormal,m
45207,./Images/M_45207.png,12,m,M,(3 -5),SelznickNormal,m
45208,./Images/M_45208.png,12,m,M,(3 -2),SelznickNormal,m
45209,./Images/M_45209.png,12,m,M,(3 1),SelznickNormal,m
45210,./Images/M_45210.png,12,m,M,(0 -5),bold,m
45211,./Images/M_45211.png,12,m,M,(0 -2),bold,m
45212,./Images/M_45212.png,12,m,M,(0 1),bold,m
45213,./Images/M_45213.png,12,m,M,(3 -5),bold,m
45214,./Images/M_45214.png,12,m,M,(3 -2),bold,m
45215,./Images/M_45215.png,12,m,M,(3 1),bold,m
45216,./Images/M_45216.png,12,m,M,(0 -5),vantage,m
45217,./Images/M_45217.png,12,m,M,(0 -2),vantage,m
45218,./Images/M_45218.png,12,m,M,(0 1),vantage,m
45219,./Images/M_45219.png,12,m,M,(3 -5),vantage,n
45220,./Images/M_45220.png,12,m,M,(3 -2),vantage,m
45221,./Images/M_45221.png,12,m,M,(3 1),vantage,m
45222,./Images/M_45222.png,12,m,M,(0 -5),Krungthep,m
45223,./Images/M_45223.png,12,m,M,(0 -2),Krungthep,m
45224,./Images/M_45224.png,12,m,M,(0 1),Krungthep,m
45225,./Images/M_45225.png,12,m,M,(3 -5),Krungthep,m
45226,./Images/M_45226.png,12,m,M,(3 -2),Krungthep,m
45227,./Images/M_45227.png,12,m,M,(3 1),Krungthep,m
45228,./Images/M_45228.png,12,m,M,(0 -5),bradybun,m
45229,./Images/M_45229.png,12,m,M,(0 -2),bradybun,m
45230,./Images/M_45230.png,12,m,M,(0 1),bradybun,m
45231,./Images/M_45231.png,12,m,M,(3 -5),bradybun,m
45232,./Images/M_45232.png,12,m,M,(3 -2),bradybun,m
45233,./Images/M_45233.png,12,m,M,(3 1),bradybun,m
45234,./Images/M_45234.png,12,m,M,(0 -5),annifont,m
45235,./Images/M_45235.png,12,m,M,(0 -2),annifont,m
45236,./Images/M_45236.png,12,m,M,(0 1),annifont,m
45237,./Images/M_45237.png,12,m,M,(3 -5),annifont,m
45238,./Images/M_45238.png,12,m,M,(3 -2),annifont,m
45239,./Images/M_45239.png,12,m,M,(3 1),annifont,m
45240,./Images/M_45240.png,12,m,M,(0 -5),SF Willamette Bold,m
45241,./Images/M_45241.png,12,m,M,(0 -2),SF Willamette Bold,m
45242,./Images/M_45242.png,12,m,M,(0 1),SF Willamette Bold,m
45243,./Images/M_45243.png,12,m,M,(3 -5),SF Willamette Bold,n
45244,./Images/M_45244.png,12,m,M,(3 -2),SF Willamette Bold,n
45245,./Images/M_45245.png,12,m,M,(3 1),SF Willamette Bold,n
45246,./Images/M_45246.png,12,m,M,(0 -5),novem___,m
45247,./Images/M_45247.png,12,m,M,(0 -2),novem___,m
45248,./Images/M_45248.png,12,m,M,(0 1),novem___,m
45249,./Images/M_45249.png,12,m,M,(3 -5),novem___,m
45250,./Images/M_45250.png,12,m,M,(3 -2),novem___,m
45251,./Images/M_45251.png,12,m,M,(3 1),novem___,m
45252,./Images/M_45252.png,12,m,M,(0 -5),SkarpaLt,m
45253,./Images/M_45253.png,12,m,M,(0 -2),SkarpaLt,m
45254,./Images/M_45254.png,12,m,M,(0 1),SkarpaLt,m
45255,./Images/M_45255.png,12,m,M,(3 -5),SkarpaLt,m
45256,./Images/M_45256.png,12,m,M,(3 -2),SkarpaLt,m
45257,./Images/M_45257.png,12,m,M,(3 1),SkarpaLt,m
45258,./Images/M_45258.png,12,m,M,(0 -5),Andale Mono,m
45259,./Images/M_45259.png,12,m,M,(0 -2),Andale Mono,m
45260,./Images/M_45260.png,12,m,M,(0 1),Andale Mono,m
45261,./Images/M_45261.png,12,m,M,(3 -5),Andale Mono,m
45262,./Images/M_45262.png,12,m,M,(3 -2),Andale Mono,m
45263,./Images/M_45263.png,12,m,M,(3 1),Andale Mono,m
45264,./Images/M_45264.png,12,m,M,(0 -5),pricedown bl_0,m
45265,./Images/M_45265.png,12,m,M,(0 -2),pricedown bl_0,m
45266,./Images/M_45266.png,12,m,M,(0 1),pricedown bl_0,m
45267,./Images/M_45267.png,12,m,M,(3 -5),pricedown bl_0,m
45268,./Images/M_45268.png,12,m,M,(3 -2),pricedown bl_0,m
45269,./Images/M_45269.png,12,m,M,(3 1),pricedown bl_0,m
45270,./Images/M_45270.png,12,m,M,(0 -5),SF Foxboro Script Bold,m
45271,./Images/M_45271.png,12,m,M,(0 -2),SF Foxboro Script Bold,m
45272,./Images/M_45272.png,12,m,M,(0 1),SF Foxboro Script Bold,m
45273,./Images/M_45273.png,12,m,M,(3 -5),SF Foxboro Script Bold,m
45274,./Images/M_45274.png,12,m,M,(3 -2),SF Foxboro Script Bold,m
45275,./Images/M_45275.png,12,m,M,(3 1),SF Foxboro Script Bold,m
45276,./Images/M_45276.png,12,m,M,(0 -5),Tall Films Expanded,m
45277,./Images/M_45277.png,12,m,M,(0 -2),Tall Films Expanded,m
45278,./Images/M_45278.png,12,m,M,(0 1),Tall Films Expanded,m
45279,./Images/M_45279.png,12,m,M,(3 -5),Tall Films Expanded,m
45280,./Images/M_45280.png,12,m,M,(3 -2),Tall Films Expanded,m
45281,./Images/M_45281.png,12,m,M,(3 1),Tall Films Expanded,m
45282,./Images/M_45282.png,12,m,M,(0 -5),AdineKirnberg-Script,n
45283,./Images/M_45283.png,12,m,M,(0 -2),AdineKirnberg-Script,h
45284,./Images/M_45284.png,12,m,M,(0 1),AdineKirnberg-Script,n
45285,./Images/M_45285.png,12,m,M,(3 -5),AdineKirnberg-Script,a
45286,./Images/M_45286.png,12,m,M,(3 -2),AdineKirnberg-Script,h
45287,./Images/M_45287.png,12,m,M,(3 1),AdineKirnberg-Script,n
45288,./Images/M_45288.png,12,m,M,(0 -5),SF Cartoonist Hand,m
45289,./Images/M_45289.png,12,m,M,(0 -2),SF Cartoonist Hand,m
45290,./Images/M_45290.png,12,m,M,(0 1),SF Cartoonist Hand,m
45291,./Images/M_45291.png,12,m,M,(3 -5),SF Cartoonist Hand,m
45292,./Images/M_45292.png,12,m,M,(3 -2),SF Cartoonist Hand,m
45293,./Images/M_45293.png,12,m,M,(3 1),SF Cartoonist Hand,m
45294,./Images/M_45294.png,12,m,M,(0 -5),AliquamRit,m
45295,./Images/M_45295.png,12,m,M,(0 -2),AliquamRit,m
45296,./Images/M_45296.png,12,m,M,(0 1),AliquamRit,m
45297,./Images/M_45297.png,12,m,M,(3 -5),AliquamRit,m
45298,./Images/M_45298.png,12,m,M,(3 -2),AliquamRit,m
45299,./Images/M_45299.png,12,m,M,(3 1),AliquamRit,m
45300,./Images/M_45300.png,12,m,M,(0 -5),BastardusSans,m
45301,./Images/M_45301.png,12,m,M,(0 -2),BastardusSans,m
45302,./Images/M_45302.png,12,m,M,(0 1),BastardusSans,m
45303,./Images/M_45303.png,12,m,M,(3 -5),BastardusSans,m
45304,./Images/M_45304.png,12,m,M,(3 -2),BastardusSans,m
45305,./Images/M_45305.png,12,m,M,(3 1),BastardusSans,m
45306,./Images/M_45306.png,12,m,M,(0 -5),LeelaUIb,m
45307,./Images/M_45307.png,12,m,M,(0 -2),LeelaUIb,m
45308,./Images/M_45308.png,12,m,M,(0 1),LeelaUIb,m
45309,./Images/M_45309.png,12,m,M,(3 -5),LeelaUIb,m
45310,./Images/M_45310.png,12,m,M,(3 -2),LeelaUIb,m
45311,./Images/M_45311.png,12,m,M,(3 1),LeelaUIb,m
45312,./Images/M_45312.png,12,m,M,(0 -5),Comic Sans MS Bold,m
45313,./Images/M_45313.png,12,m,M,(0 -2),Comic Sans MS Bold,m
45314,./Images/M_45314.png,12,m,M,(0 1),Comic Sans MS Bold,m
45315,./Images/M_45315.png,12,m,M,(3 -5),Comic Sans MS Bold,m
45316,./Images/M_45316.png,12,m,M,(3 -2),Comic Sans MS Bold,m
45317,./Images/M_45317.png,12,m,M,(3 1),Comic Sans MS Bold,m
45318,./Images/M_45318.png,12,m,M,(0 -5),SF Willamette Bold Italic,m
45319,./Images/M_45319.png,12,m,M,(0 -2),SF Willamette Bold Italic,m
45320,./Images/M_45320.png,12,m,M,(0 1),SF Willamette Bold Italic,m
45321,./Images/M_45321.png,12,m,M,(3 -5),SF Willamette Bold Italic,m
45322,./Images/M_45322.png,12,m,M,(3 -2),SF Willamette Bold Italic,m
45323,./Images/M_45323.png,12,m,M,(3 1),SF Willamette Bold Italic,m
45324,./Images/M_45324.png,12,m,M,(0 -5),SF Foxboro Script Extended Bold,m
45325,./Images/M_45325.png,12,m,M,(0 -2),SF Foxboro Script Extended Bold,m
45326,./Images/M_45326.png,12,m,M,(0 1),SF Foxboro Script Extended Bold,m
45327,./Images/M_45327.png,12,m,M,(3 -5),SF Foxboro Script Extended Bold,m
45328,./Images/M_45328.png,12,m,M,(3 -2),SF Foxboro Script Extended Bold,m
45329,./Images/M_45329.png,12,m,M,(3 1),SF Foxboro Script Extended Bold,m
45330,./Images/M_45330.png,12,m,M,(0 -5),Florsn02,m
45331,./Images/M_45331.png,12,m,M,(0 -2),Florsn02,m
45332,./Images/M_45332.png,12,m,M,(0 1),Florsn02,m
45333,./Images/M_45333.png,12,m,M,(3 -5),Florsn02,m
45334,./Images/M_45334.png,12,m,M,(3 -2),Florsn02,m
45335,./Images/M_45335.png,12,m,M,(3 1),Florsn02,m
45336,./Images/M_45336.png,12,m,M,(0 -5),Arial Italic,m
45337,./Images/M_45337.png,12,m,M,(0 -2),Arial Italic,m
45338,./Images/M_45338.png,12,m,M,(0 1),Arial Italic,m
45339,./Images/M_45339.png,12,m,M,(3 -5),Arial Italic,m
45340,./Images/M_45340.png,12,m,M,(3 -2),Arial Italic,m
45341,./Images/M_45341.png,12,m,M,(3 1),Arial Italic,m
45342,./Images/M_45342.png,12,m,M,(0 -5),thin,m
45343,./Images/M_45343.png,12,m,M,(0 -2),thin,m
45344,./Images/M_45344.png,12,m,M,(0 1),thin,m
45345,./Images/M_45345.png,12,m,M,(3 -5),thin,m
45346,./Images/M_45346.png,12,m,M,(3 -2),thin,m
45347,./Images/M_45347.png,12,m,M,(3 1),thin,m
45348,./Images/M_45348.png,12,m,M,(0 -5),BabelSans-BoldOblique,m
45349,./Images/M_45349.png,12,m,M,(0 -2),BabelSans-BoldOblique,m
45350,./Images/M_45350.png,12,m,M,(0 1),BabelSans-BoldOblique,m
45351,./Images/M_45351.png,12,m,M,(3 -5),BabelSans-BoldOblique,m
45352,./Images/M_45352.png,12,m,M,(3 -2),BabelSans-BoldOblique,m
45353,./Images/M_45353.png,12,m,M,(3 1),BabelSans-BoldOblique,m
45354,./Images/M_45354.png,12,m,M,(0 -5),TalkingToTheMoon,m
45355,./Images/M_45355.png,12,m,M,(0 -2),TalkingToTheMoon,m
45356,./Images/M_45356.png,12,m,M,(0 1),TalkingToTheMoon,m
45357,./Images/M_45357.png,12,m,M,(3 -5),TalkingToTheMoon,m
45358,./Images/M_45358.png,12,m,M,(3 -2),TalkingToTheMoon,m
45359,./Images/M_45359.png,12,m,M,(3 1),TalkingToTheMoon,m
45360,./Images/M_45360.png,12,m,M,(0 -5),nevis,m
45361,./Images/M_45361.png,12,m,M,(0 -2),nevis,m
45362,./Images/M_45362.png,12,m,M,(0 1),nevis,m
45363,./Images/M_45363.png,12,m,M,(3 -5),nevis,m
45364,./Images/M_45364.png,12,m,M,(3 -2),nevis,m
45365,./Images/M_45365.png,12,m,M,(3 1),nevis,m
45366,./Images/M_45366.png,12,m,M,(0 -5),SF Iron Gothic Bold Oblique,w
45367,./Images/M_45367.png,12,m,M,(0 -2),SF Iron Gothic Bold Oblique,w
45368,./Images/M_45368.png,12,m,M,(0 1),SF Iron Gothic Bold Oblique,m
45369,./Images/M_45369.png,12,m,M,(3 -5),SF Iron Gothic Bold Oblique,m
45370,./Images/M_45370.png,12,m,M,(3 -2),SF Iron Gothic Bold Oblique,m
45371,./Images/M_45371.png,12,m,M,(3 1),SF Iron Gothic Bold Oblique,m
45372,./Images/M_45372.png,12,m,M,(0 -5),DistTh__,m
45373,./Images/M_45373.png,12,m,M,(0 -2),DistTh__,m
45374,./Images/M_45374.png,12,m,M,(0 1),DistTh__,m
45375,./Images/M_45375.png,12,m,M,(3 -5),DistTh__,m
45376,./Images/M_45376.png,12,m,M,(3 -2),DistTh__,m
45377,./Images/M_45377.png,12,m,M,(3 1),DistTh__,m
45378,./Images/M_45378.png,12,m,M,(0 -5),verdana,m
45379,./Images/M_45379.png,12,m,M,(0 -2),verdana,m
45380,./Images/M_45380.png,12,m,M,(0 1),verdana,m
45381,./Images/M_45381.png,12,m,M,(3 -5),verdana,m
45382,./Images/M_45382.png,12,m,M,(3 -2),verdana,m
45383,./Images/M_45383.png,12,m,M,(3 1),verdana,m
45384,./Images/M_45384.png,12,m,M,(0 -5),Artbrush,m
45385,./Images/M_45385.png,12,m,M,(0 -2),Artbrush,m
45386,./Images/M_45386.png,12,m,M,(0 1),Artbrush,m
45387,./Images/M_45387.png,12,m,M,(3 -5),Artbrush,m
45388,./Images/M_45388.png,12,m,M,(3 -2),Artbrush,m
45389,./Images/M_45389.png,12,m,M,(3 1),Artbrush,m
45390,./Images/M_45390.png,12,m,M,(0 -5),Arial Narrow Bold,m
45391,./Images/M_45391.png,12,m,M,(0 -2),Arial Narrow Bold,m
45392,./Images/M_45392.png,12,m,M,(0 1),Arial Narrow Bold,m
45393,./Images/M_45393.png,12,m,M,(3 -5),Arial Narrow Bold,m
45394,./Images/M_45394.png,12,m,M,(3 -2),Arial Narrow Bold,m
45395,./Images/M_45395.png,12,m,M,(3 1),Arial Narrow Bold,m
45396,./Images/N_45396.png,13,n,N,(0 -5),zeldadxt,n
45397,./Images/N_45397.png,13,n,N,(0 -2),zeldadxt,n
45398,./Images/N_45398.png,13,n,N,(0 1),zeldadxt,n
45399,./Images/N_45399.png,13,n,N,(3 -5),zeldadxt,n
45400,./Images/N_45400.png,13,n,N,(3 -2),zeldadxt,n
45401,./Images/N_45401.png,13,n,N,(3 1),zeldadxt,n
45402,./Images/N_45402.png,13,n,N,(0 -5),Waukegan LDO Black Oblique,n
45403,./Images/N_45403.png,13,n,N,(0 -2),Waukegan LDO Black Oblique,n
45404,./Images/N_45404.png,13,n,N,(0 1),Waukegan LDO Black Oblique,n
45405,./Images/N_45405.png,13,n,N,(3 -5),Waukegan LDO Black Oblique,n
45406,./Images/N_45406.png,13,n,N,(3 -2),Waukegan LDO Black Oblique,n
45407,./Images/N_45407.png,13,n,N,(3 1),Waukegan LDO Black Oblique,n
45408,./Images/N_45408.png,13,n,N,(0 -5),BabelSans,n
45409,./Images/N_45409.png,13,n,N,(0 -2),BabelSans,n
45410,./Images/N_45410.png,13,n,N,(0 1),BabelSans,n
45411,./Images/N_45411.png,13,n,N,(3 -5),BabelSans,n
45412,./Images/N_45412.png,13,n,N,(3 -2),BabelSans,n
45413,./Images/N_45413.png,13,n,N,(3 1),BabelSans,n
45414,./Images/N_45414.png,13,n,N,(0 -5),Buran USSR_0,n
45415,./Images/N_45415.png,13,n,N,(0 -2),Buran USSR_0,n
